user_id,episode,similarity_level,Trust_the_agent,feedback_score,prev_agent,update_agent,prev_agent_mean_score,update_agent_mean_score,prev_agent_last_score,update_agent_last_score,choice,good_choice,good_choice_last,choice_time,examples_shown,feedback_board_index,demo_board_index,good_choice_demo,improved_from_base,improved_from_base_last,improved_from_prev_last,improved_from_prev_mean,final_agent,final_agent_score
5f0cf299c6db5770064402e1,2,3,1,5.0,AllColorsLL1_0526,AllColorsLH_0617,6.48,9.39,4.9,7.2,1,1,1,40.0,1.0,10,7.0,1.0,1,1,True,True,NoRedLH1_0612,14.2
5f0cf299c6db5770064402e1,4,3,1,3.0,AllColorsLH_0617,NoRedLH1_0612,9.39,10.87,7.8,9.3,0,0,0,35.0,1.0,15,14.0,0.0,1,1,True,True,NoRedLH1_0612,14.2
5f0cf299c6db5770064402e1,5,3,1,0.0,AllColorsLH_0617,NoRedLH1_0612,9.39,10.87,5.7,9.1,1,1,1,47.0,1.0,1,6.0,1.0,1,1,True,True,NoRedLH1_0612,14.2
66549baded520d79543222a4,1,2,0,2.0,AllColorsLL1_0526,AllColorsLH_0617,6.48,9.39,7.3,9.3,0,0,0,30.0,1.0,4,3.0,0.0,1,1,True,True,NoRedLH1_0612,14.2
66549baded520d79543222a4,3,2,0,1.0,AllColorsLL1_0526,OnlyGreenLL_0429,6.48,1.88,10.9,7.3,0,1,1,42.0,1.0,13,17.0,1.0,-1,-1,False,False,NoRedLH1_0612,14.2
66549baded520d79543222a4,5,2,0,1.0,AllColorsLL1_0526,OnlyBlueLH_0706,6.48,8.84,5.6,11.4,1,1,1,19.0,1.0,6,3.0,1.0,1,1,True,True,NoRedLH1_0612,14.2
667a9bdad0e1a943ee3d04bb,1,3,0,2.0,AllColorsLL1_0526,AllColorsLH_0617,6.48,9.39,8.2,11.9,1,1,1,43.0,1.0,7,14.0,1.0,1,1,True,True,NoRedLH1_0612,14.2
667a9bdad0e1a943ee3d04bb,2,3,0,0.0,AllColorsLH_0617,NoRedLH1_0612,9.39,10.87,11.0,11.4,0,0,0,11.0,1.0,17,11.0,1.0,1,1,True,True,NoRedLH1_0612,14.2
667a9bdad0e1a943ee3d04bb,3,3,0,2.0,AllColorsLH_0617,NoRedLH1_0612,9.39,10.87,7.8,9.3,1,1,1,22.0,1.0,15,3.0,1.0,1,1,True,True,NoRedLH1_0612,14.2
667a9bdad0e1a943ee3d04bb,5,3,0,1.0,NoRedLH1_0612,OnlyBlueLL_0625,10.87,7.49,12.2,10.2,0,1,1,17.0,1.0,18,1.0,1.0,1,1,False,False,NoRedLH1_0612,14.2
66a261c8cd2d7a18cbe95b9a,1,2,1,1.0,AllColorsLL1_0526,OnlyBlueLH_0706,6.48,8.84,10.4,10.4,1,1,1,80.0,1.0,19,9.0,1.0,1,0,True,True,NoRedLH1_0612,14.2
66a261c8cd2d7a18cbe95b9a,2,2,1,0.0,OnlyBlueLH_0706,AllColorsLL1_0526,8.84,6.48,7.8,4.9,0,1,1,15.0,1.0,10,9.0,1.0,0,0,False,False,NoRedLH1_0612,14.2
66a261c8cd2d7a18cbe95b9a,3,2,1,1.0,OnlyBlueLH_0706,NoRedLH1_0612,8.84,10.87,7.7,9.5,1,1,1,46.0,1.0,4,18.0,1.0,1,1,True,True,NoRedLH1_0612,14.2
67d47bef1b8777e754726be0,4,0,0,,AllColorsLL1_0526,OnlyGreenLL_0429,6.48,1.88,5.6,-3.4,1,0,0,0.0,0.0,6,,0.0,-1,-1,False,False,OnlyGreenLL_0429,-5.3
67eff0475e43d9a5390ff55e,1,1,1,2.0,AllColorsLL1_0526,AllColorsLH_0617,6.48,9.39,9.3,8.9,0,0,1,32.0,1.0,2,2.0,1.0,1,-1,False,True,NoRedLH1_0612,14.2
67eff0475e43d9a5390ff55e,2,1,1,2.0,AllColorsLL1_0526,AllColorsLH_0617,6.48,9.39,4.1,9.8,1,1,1,27.0,1.0,14,14.0,1.0,1,1,True,True,NoRedLH1_0612,14.2
67eff0475e43d9a5390ff55e,4,1,1,2.0,AllColorsLH_0617,AllColorsLL1_0526,9.39,6.48,7.2,4.9,0,1,1,16.0,1.0,10,10.0,1.0,0,0,False,False,NoRedLH1_0612,14.2
67eff0475e43d9a5390ff55e,5,1,1,1.0,AllColorsLH_0617,NoRedLH1_0612,9.39,10.87,11.0,11.4,1,1,1,76.0,1.0,17,17.0,1.0,1,1,True,True,NoRedLH1_0612,14.2
5e89ec793c01b3685a00bb12,1,1,0,1.0,AllColorsLL1_0526,AllColorsLH_0617,6.48,9.39,11.9,15.1,1,1,1,94.0,1.0,5,5.0,1.0,1,1,True,True,OnlyBlueLH_0706,13.4
5e89ec793c01b3685a00bb12,2,1,0,6.0,AllColorsLH_0617,OnlyBlueLH_0706,9.39,8.84,9.1,8.6,1,0,0,,1.0,18,18.0,0.0,1,1,False,False,OnlyBlueLH_0706,13.4
5e89ec793c01b3685a00bb12,4,1,0,3.0,OnlyBlueLH_0706,NoRedLH1_0612,8.84,10.87,6.5,9.9,0,0,0,13.0,1.0,11,11.0,0.0,1,1,True,True,OnlyBlueLH_0706,13.4
6594bab615de581dcf3c1848,1,0,1,,AllColorsLL1_0526,OnlyBlueLH_0706,6.48,8.84,6.7,9.7,1,1,1,0.0,0.0,12,,0.0,1,1,True,True,NoRedLH1_0612,14.2
6594bab615de581dcf3c1848,2,0,1,,OnlyBlueLH_0706,NoRedLH1_0612,8.84,10.87,7.7,9.5,1,1,1,0.0,0.0,4,,0.0,1,1,True,True,NoRedLH1_0612,14.2
6594bab615de581dcf3c1848,5,0,1,,NoRedLH1_0612,NoRedLH1_0612,10.87,9.39,9.1,5.7,1,0,0,0.0,0.0,1,,,1,1,False,False,NoRedLH1_0612,14.2
5eab170759f5390b776df5a1,1,0,1,,AllColorsLL1_0526,OnlyBlueLH_0706,6.48,8.84,10.9,11.5,1,1,1,0.0,0.0,13,,0.0,1,1,True,True,NoRedLH1_0612,14.2
5eab170759f5390b776df5a1,2,0,1,,OnlyBlueLH_0706,AllColorsLH_0617,8.84,9.39,7.6,8.9,1,1,1,0.0,0.0,2,,0.0,1,-1,True,True,NoRedLH1_0612,14.2
5eab170759f5390b776df5a1,3,0,1,,AllColorsLH_0617,NoRedLH1_0612,9.39,10.87,9.1,12.2,1,1,1,0.0,0.0,18,,0.0,1,1,True,True,NoRedLH1_0612,14.2
680d155019b77b986ff85126,1,1,0,8.0,AllColorsLL1_0526,OnlyGreenLL_0429,6.48,1.88,4.1,4.4,1,0,1,72.0,1.0,14,14.0,1.0,-1,1,True,False,OnlyBlueLL_0625,4.7
680d155019b77b986ff85126,2,1,0,2.0,OnlyGreenLL_0429,OnlyBlueLL_0625,1.88,7.49,5.7,10.2,0,0,0,68.0,1.0,18,18.0,0.0,1,1,True,True,OnlyBlueLL_0625,4.7
680d155019b77b986ff85126,3,1,0,1.0,OnlyGreenLL_0429,AllColorsLH_0617,1.88,9.39,8.4,11.0,1,1,1,60.0,1.0,11,11.0,1.0,1,1,True,True,OnlyBlueLL_0625,4.7
680d155019b77b986ff85126,4,1,0,3.0,AllColorsLH_0617,OnlyBlueLH_0706,9.39,8.84,11.9,11.6,1,0,0,88.0,1.0,7,7.0,0.0,1,1,False,False,OnlyBlueLL_0625,4.7
680d155019b77b986ff85126,5,1,0,0.0,OnlyBlueLH_0706,OnlyBlueLL_0625,8.84,7.49,10.4,10.4,1,0,1,144.0,1.0,19,19.0,1.0,1,0,True,False,OnlyBlueLL_0625,4.7
5aea16d3ff24e0000124b803,1,3,1,4.0,AllColorsLL1_0526,OnlyGreenLL_0429,6.48,1.88,4.1,4.4,1,0,1,97.0,1.0,14,3.0,1.0,-1,1,True,False,NoRedLH1_0612,14.2
5aea16d3ff24e0000124b803,2,3,1,1.0,OnlyGreenLL_0429,AllColorsLL1_0526,1.88,6.48,4.5,11.9,1,1,1,97.0,1.0,5,15.0,1.0,0,0,True,True,NoRedLH1_0612,14.2
5aea16d3ff24e0000124b803,3,3,1,2.0,AllColorsLL1_0526,AllColorsLH_0617,6.48,9.39,7.3,9.3,1,1,1,116.0,1.0,4,6.0,1.0,1,1,True,True,NoRedLH1_0612,14.2
5aea16d3ff24e0000124b803,4,3,1,2.0,AllColorsLH_0617,NoRedLH1_0612,9.39,10.87,10.9,13.4,1,1,1,31.0,1.0,13,9.0,1.0,1,1,True,True,NoRedLH1_0612,14.2
66597efb84cb793eeaa06ef8,1,0,0,,AllColorsLL1_0526,OnlyGreenLL_0429,6.48,1.88,10.9,7.3,1,0,0,0.0,0.0,13,,0.0,-1,-1,False,False,OnlyBlueLL_0625,4.7
66597efb84cb793eeaa06ef8,2,0,0,,OnlyGreenLL_0429,AllColorsLH_0617,1.88,9.39,2.6,6.1,1,1,1,0.0,0.0,9,,0.0,1,1,True,True,OnlyBlueLL_0625,4.7
66597efb84cb793eeaa06ef8,3,0,0,,AllColorsLH_0617,NoRedLH1_0612,9.39,10.87,8.9,10.0,1,1,1,0.0,0.0,2,,0.0,1,1,True,True,OnlyBlueLL_0625,4.7
66597efb84cb793eeaa06ef8,4,0,0,,NoRedLH1_0612,OnlyBlueLL_0625,10.87,7.49,9.7,9.7,1,0,1,0.0,0.0,12,,0.0,1,1,True,False,OnlyBlueLL_0625,4.7
66597efb84cb793eeaa06ef8,5,0,0,,OnlyBlueLL_0625,OnlyBlueLL_0625,7.49,1.88,10.4,2.4,1,0,0,0.0,0.0,19,,,-1,-1,False,False,OnlyBlueLL_0625,4.7
66774233add67a4a8e71398e@email.prolific.com,1,1,1,2.0,AllColorsLL1_0526,AllColorsLH_0617,6.48,9.39,7.6,10.8,1,1,1,26.0,1.0,8,8.0,1.0,1,1,True,True,NoRedLH1_0612,14.2
66774233add67a4a8e71398e@email.prolific.com,3,1,1,1.0,AllColorsLH_0617,NoRedLH1_0612,9.39,10.87,13.2,14.4,1,1,1,11.0,1.0,3,3.0,1.0,1,1,True,True,NoRedLH1_0612,14.2
6772ed74a16a7086a77e5d6e,1,2,0,6.0,AllColorsLL1_0526,OnlyBlueLH_0706,6.48,8.84,4.9,7.8,1,1,1,32.0,1.0,10,9.0,1.0,1,1,True,True,NoRedLH1_0612,14.2
6772ed74a16a7086a77e5d6e,2,2,0,1.0,OnlyBlueLH_0706,AllColorsLH_0617,8.84,9.39,10.4,11.4,0,0,0,33.0,1.0,19,9.0,1.0,1,1,True,True,NoRedLH1_0612,14.2
6772ed74a16a7086a77e5d6e,3,2,0,2.0,OnlyBlueLH_0706,NoRedLH1_0612,8.84,10.87,11.1,14.4,1,1,1,23.0,1.0,3,1.0,1.0,1,1,True,True,NoRedLH1_0612,14.2
5b99663d4cefb60001e7a214,1,0,0,,AllColorsLL1_0526,AllColorsLH_0617,6.48,9.39,7.6,7.8,1,1,1,0.0,0.0,16,,0.0,1,1,True,True,OnlyBlueLH_0706,13.4
5b99663d4cefb60001e7a214,2,0,0,,AllColorsLH_0617,NoRedLH1_0612,9.39,10.87,7.8,9.3,1,1,1,0.0,0.0,15,,0.0,1,1,True,True,OnlyBlueLH_0706,13.4
5b99663d4cefb60001e7a214,3,0,0,,NoRedLH1_0612,OnlyBlueLL_0625,10.87,7.49,10.2,4.7,1,0,0,0.0,0.0,14,,0.0,1,1,False,False,OnlyBlueLH_0706,13.4
5b99663d4cefb60001e7a214,4,0,0,,OnlyBlueLL_0625,OnlyBlueLH_0706,7.49,8.84,10.4,10.4,1,1,1,0.0,0.0,19,,0.0,1,1,True,True,OnlyBlueLH_0706,13.4
5b99663d4cefb60001e7a214,5,0,0,,OnlyBlueLH_0706,OnlyBlueLH_0706,8.84,9.39,11.4,11.4,1,1,1,0.0,0.0,6,,,1,1,True,True,OnlyBlueLH_0706,13.4
59dccd61e75b450001a689b7,1,0,1,,AllColorsLL1_0526,AllColorsLH_0617,6.48,9.39,4.9,7.2,1,1,1,0.0,0.0,10,,0.0,1,1,True,True,AllColorsLH_0617,13.2
59dccd61e75b450001a689b7,4,0,1,,AllColorsLH_0617,AllColorsLL1_0526,9.39,6.48,11.4,5.6,1,0,0,0.0,0.0,6,,0.0,1,1,False,False,AllColorsLH_0617,13.2
59dccd61e75b450001a689b7,5,0,1,-1.0,AllColorsLL1_0526,OnlyBlueLH_0706,6.48,8.84,11.9,12.8,1,1,1,0.0,0.0,5,,0.0,1,1,True,True,AllColorsLH_0617,13.2
616446c54ec10a56f2070911,1,1,0,3.0,AllColorsLL1_0526,AllColorsLH_0617,6.48,9.39,8.2,11.9,1,1,1,47.0,1.0,7,7.0,1.0,1,1,True,True,OnlyBlueLH_0706,13.4
616446c54ec10a56f2070911,2,1,0,3.0,AllColorsLH_0617,OnlyBlueLH_0706,9.39,8.84,6.1,9.5,1,0,1,26.0,1.0,9,9.0,1.0,1,1,True,False,OnlyBlueLH_0706,13.4
616446c54ec10a56f2070911,5,1,0,1.0,OnlyBlueLH_0706,OnlyBlueLL_0625,8.84,7.49,7.4,4.7,0,1,1,147.0,1.0,14,14.0,1.0,1,1,False,False,OnlyBlueLH_0706,13.4
67237e8fe4d32fbb53aabc67,1,3,1,1.0,AllColorsLL1_0526,AllColorsLH_0617,6.48,9.39,8.2,11.9,1,1,1,19.0,1.0,7,8.0,1.0,1,1,True,True,NoRedLH1_0612,14.2
67237e8fe4d32fbb53aabc67,2,3,1,1.0,AllColorsLH_0617,OnlyBlueLH_0706,9.39,8.84,9.3,7.7,1,0,0,40.0,1.0,4,2.0,0.0,1,1,False,False,NoRedLH1_0612,14.2
67237e8fe4d32fbb53aabc67,4,3,1,0.0,OnlyBlueLH_0706,NoRedLH1_0612,8.84,10.87,11.1,14.4,1,1,1,12.0,1.0,3,15.0,1.0,1,1,True,True,NoRedLH1_0612,14.2
67237e8fe4d32fbb53aabc67,5,3,1,1.0,NoRedLH1_0612,OnlyBlueLH_0706,10.87,8.84,13.4,11.5,0,1,1,20.0,1.0,13,6.0,1.0,1,1,False,False,NoRedLH1_0612,14.2
6413a8ae4d8739dd77933117,1,1,0,3.0,AllColorsLL1_0526,OnlyGreenLL_0429,6.48,1.88,5.6,-3.4,0,1,1,17.0,1.0,6,6.0,1.0,-1,-1,False,False,AllColorsLH_0617,13.2
6413a8ae4d8739dd77933117,2,1,0,4.0,AllColorsLL1_0526,OnlyBlueLL_0625,6.48,7.49,4.4,10.4,0,0,0,13.0,1.0,3,3.0,0.0,1,1,True,True,AllColorsLH_0617,13.2
6413a8ae4d8739dd77933117,4,1,0,4.0,AllColorsLL1_0526,AllColorsLH_0617,6.48,9.39,4.3,9.1,1,1,1,12.0,1.0,18,18.0,1.0,1,1,True,True,AllColorsLH_0617,13.2
614e848825ae648282115670,1,1,1,1.0,AllColorsLL1_0526,OnlyBlueLH_0706,6.48,8.84,10.4,10.4,1,1,1,113.0,1.0,19,19.0,1.0,1,0,True,True,NoRedLH1_0612,14.2
614e848825ae648282115670,2,1,1,0.0,OnlyBlueLH_0706,AllColorsLL1_0526,8.84,6.48,11.6,8.2,0,1,1,46.0,1.0,7,7.0,1.0,0,0,False,False,NoRedLH1_0612,14.2
614e848825ae648282115670,3,1,1,1.0,OnlyBlueLH_0706,NoRedLH1_0612,8.84,10.87,8.6,12.2,1,1,1,66.0,1.0,18,18.0,1.0,1,1,True,True,NoRedLH1_0612,14.2
66c4f3cb14cbfc4db836bd4e,1,1,0,4.0,AllColorsLL1_0526,OnlyGreenLL_0429,6.48,1.88,9.3,7.0,1,0,0,72.0,1.0,2,15.0,0.0,-1,-1,False,False,OnlyGreenLL_0429,-5.3
66c4f3cb14cbfc4db836bd4e,3,1,0,2.0,OnlyGreenLL_0429,AllColorsLL1_0526,1.88,6.48,5.6,8.2,0,0,0,17.0,1.0,7,7.0,0.0,0,0,True,True,OnlyGreenLL_0429,-5.3
56b78f11e77ebe000cbefe79,1,3,1,4.0,AllColorsLL1_0526,AllColorsLH_0617,6.48,9.39,4.9,7.2,1,1,1,42.0,1.0,10,15.0,0.0,1,1,True,True,OnlyBlueLH_0706,13.4
56b78f11e77ebe000cbefe79,3,3,1,4.0,AllColorsLH_0617,OnlyBlueLH_0706,9.39,8.84,9.1,8.6,0,1,1,91.0,1.0,18,14.0,1.0,1,1,False,False,OnlyBlueLH_0706,13.4
56b78f11e77ebe000cbefe79,5,3,1,6.0,AllColorsLH_0617,OnlyBlueLH_0706,9.39,8.84,13.2,11.1,1,0,0,69.0,1.0,3,8.0,1.0,1,1,False,False,OnlyBlueLH_0706,13.4
6065f9d75bd3321f0bafa750,1,0,0,,AllColorsLL1_0526,OnlyGreenLL_0429,6.48,1.88,8.0,8.4,1,0,1,0.0,0.0,11,,0.0,-1,1,True,False,OnlyBlueLH_0706,13.4
6065f9d75bd3321f0bafa750,2,0,0,,OnlyGreenLL_0429,AllColorsLL1_0526,1.88,6.48,4.5,11.9,1,1,1,0.0,0.0,5,,0.0,1,1,True,True,OnlyBlueLH_0706,13.4
6065f9d75bd3321f0bafa750,4,0,0,,AllColorsLL1_0526,OnlyBlueLH_0706,6.48,8.84,4.3,8.6,1,1,1,0.0,0.0,18,,0.0,1,1,True,True,OnlyBlueLH_0706,13.4
6065f9d75bd3321f0bafa750,5,0,0,,OnlyBlueLH_0706,OnlyBlueLH_0706,8.84,9.39,11.4,11.4,1,1,1,0.0,0.0,6,,,1,1,True,True,OnlyBlueLH_0706,13.4
6595d2e18750476cd41774f6,1,0,1,,AllColorsLL1_0526,OnlyBlueLH_0706,6.48,8.84,4.3,8.6,1,1,1,0.0,0.0,18,,0.0,1,1,True,True,OnlyBlueLH_0706,13.4
5c849a40a869d400179ab427,1,3,0,1.0,AllColorsLL1_0526,OnlyBlueLH_0706,6.48,8.84,4.4,11.1,1,1,1,26.0,1.0,3,16.0,1.0,1,1,True,True,OnlyBlueLH_0706,13.4
5c849a40a869d400179ab427,2,3,0,1.0,OnlyBlueLH_0706,OnlyBlueLL_0625,8.84,7.49,7.4,4.7,0,1,1,24.0,1.0,14,9.0,1.0,1,1,False,False,OnlyBlueLH_0706,13.4
5c849a40a869d400179ab427,4,3,0,1.0,OnlyBlueLH_0706,NoRedLH1_0612,8.84,10.87,8.6,12.2,0,0,0,42.0,1.0,18,13.0,0.0,1,1,True,True,OnlyBlueLH_0706,13.4
5d542c3a5af5900019bc80c4,1,3,0,1.0,AllColorsLL1_0526,OnlyBlueLH_0706,6.48,8.84,3.7,11.4,0,0,0,62.0,1.0,17,11.0,1.0,1,1,True,True,OnlyBlueLH_0706,13.4
5d542c3a5af5900019bc80c4,2,3,0,1.0,AllColorsLL1_0526,OnlyBlueLH_0706,6.48,8.84,7.6,7.6,1,1,1,26.0,1.0,16,12.0,1.0,1,0,True,True,OnlyBlueLH_0706,13.4
5d542c3a5af5900019bc80c4,3,3,0,0.0,OnlyBlueLH_0706,OnlyBlueLL_0625,8.84,7.49,10.4,10.4,0,1,1,35.0,1.0,19,14.0,1.0,1,0,True,False,OnlyBlueLH_0706,13.4
5d542c3a5af5900019bc80c4,4,3,0,0.0,OnlyBlueLH_0706,AllColorsLL1_0526,8.84,6.48,11.6,8.2,0,1,1,42.0,1.0,7,3.0,1.0,0,0,False,False,OnlyBlueLH_0706,13.4
5d542c3a5af5900019bc80c4,5,3,0,1.0,OnlyBlueLH_0706,AllColorsLH_0617,8.84,9.39,7.6,7.8,0,0,0,28.0,1.0,15,9.0,1.0,1,-1,True,True,OnlyBlueLH_0706,13.4
5c2b9ce5b337310001996c05,1,1,0,2.0,AllColorsLL1_0526,OnlyGreenLL_0429,6.48,1.88,10.9,7.3,0,1,1,30.0,1.0,13,13.0,1.0,-1,-1,False,False,AllColorsLH_0617,13.2
5c2b9ce5b337310001996c05,2,1,0,1.0,AllColorsLL1_0526,AllColorsLH_0617,6.48,9.39,2.9,5.7,1,1,1,16.0,1.0,1,1.0,1.0,1,1,True,True,AllColorsLH_0617,13.2
5c2b9ce5b337310001996c05,4,1,0,4.0,AllColorsLH_0617,OnlyBlueLH_0706,9.39,8.84,9.1,8.6,1,0,0,22.0,1.0,18,18.0,0.0,1,1,False,False,AllColorsLH_0617,13.2
5c2b9ce5b337310001996c05,5,1,0,1.0,OnlyBlueLH_0706,AllColorsLH_0617,8.84,9.39,11.4,11.4,1,1,1,15.0,1.0,6,6.0,1.0,1,1,True,True,AllColorsLH_0617,13.2
60b3950b9a1de417d37bb8d2,1,2,1,2.0,AllColorsLL1_0526,AllColorsLH_0617,6.48,9.39,6.7,9.3,1,1,1,23.0,1.0,12,3.0,1.0,1,1,True,True,AllColorsLH_0617,13.2
60b3950b9a1de417d37bb8d2,2,2,1,2.0,AllColorsLH_0617,NoRedLH1_0612,9.39,10.87,10.9,13.4,1,1,1,16.0,1.0,13,8.0,1.0,1,1,True,True,AllColorsLH_0617,13.2
60b3950b9a1de417d37bb8d2,5,2,1,0.0,NoRedLH1_0612,AllColorsLH_0617,10.87,9.39,10.2,9.8,1,0,0,40.0,1.0,14,10.0,0.0,1,1,False,False,AllColorsLH_0617,13.2
59142b45ef024b0001c54c33,1,0,1,,AllColorsLL1_0526,OnlyGreenLL_0429,6.48,1.88,4.3,5.7,1,0,1,0.0,0.0,18,,0.0,-1,1,True,False,NoRedLH1_0612,14.2
59142b45ef024b0001c54c33,2,0,1,,OnlyGreenLL_0429,OnlyBlueLL_0625,1.88,7.49,5.6,11.6,1,1,1,0.0,0.0,7,,0.0,1,1,True,True,NoRedLH1_0612,14.2
59142b45ef024b0001c54c33,3,0,1,,OnlyBlueLL_0625,AllColorsLH_0617,7.49,9.39,7.7,9.3,1,1,1,0.0,0.0,4,,0.0,1,1,True,True,NoRedLH1_0612,14.2
59142b45ef024b0001c54c33,4,0,1,,AllColorsLH_0617,NoRedLH1_0612,9.39,10.87,5.7,9.1,1,1,1,0.0,0.0,1,,0.0,1,1,True,True,NoRedLH1_0612,14.2
6777f3e9760d3844217b5ea8,1,0,0,,AllColorsLL1_0526,AllColorsLH_0617,6.48,9.39,3.7,11.0,1,1,1,0.0,0.0,17,,0.0,1,1,True,True,NoRedLH1_0612,14.2
6777f3e9760d3844217b5ea8,2,0,0,,AllColorsLH_0617,NoRedLH1_0612,9.39,10.87,9.3,9.7,1,1,1,0.0,0.0,12,,0.0,1,1,True,True,NoRedLH1_0612,14.2
6777f3e9760d3844217b5ea8,3,0,0,,NoRedLH1_0612,AllColorsLH_0617,10.87,9.39,9.9,11.0,1,0,1,0.0,0.0,11,,0.0,1,1,True,False,NoRedLH1_0612,14.2
6777f3e9760d3844217b5ea8,4,0,0,,AllColorsLH_0617,NoRedLH1_0612,9.39,10.87,7.8,9.1,1,1,1,0.0,0.0,16,,0.0,1,1,True,True,NoRedLH1_0612,14.2
66a90c2263a2823be078178e,1,3,1,2.0,AllColorsLL1_0526,OnlyBlueLH_0706,6.48,8.84,8.0,6.5,1,1,0,54.0,1.0,11,14.0,1.0,1,-1,False,True,AllColorsLH_0617,13.2
66a90c2263a2823be078178e,2,3,1,1.0,OnlyBlueLH_0706,AllColorsLH_0617,8.84,9.39,11.4,11.4,0,0,1,47.0,1.0,6,7.0,0.0,1,1,True,True,AllColorsLH_0617,13.2
66a90c2263a2823be078178e,3,3,1,1.0,OnlyBlueLH_0706,NoRedLH1_0612,8.84,10.87,11.5,13.4,0,0,0,51.0,1.0,13,9.0,1.0,1,1,True,True,AllColorsLH_0617,13.2
66a90c2263a2823be078178e,4,3,1,0.0,OnlyBlueLH_0706,AllColorsLH_0617,8.84,9.39,7.6,8.9,0,0,0,38.0,1.0,2,3.0,0.0,1,-1,True,True,AllColorsLH_0617,13.2
66a90c2263a2823be078178e,5,3,1,2.0,OnlyBlueLH_0706,AllColorsLH_0617,8.84,9.39,3.8,5.7,1,1,1,29.0,1.0,1,15.0,1.0,1,1,True,True,AllColorsLH_0617,13.2
6630fcae418bde6a9e7c3b47,1,0,0,,AllColorsLL1_0526,AllColorsLH_0617,6.48,9.39,9.3,8.9,1,1,0,0.0,0.0,2,,0.0,1,-1,False,True,AllColorsLH_0617,13.2
6630fcae418bde6a9e7c3b47,2,0,0,,AllColorsLH_0617,NoRedLH1_0612,9.39,10.87,11.4,13.0,1,1,1,0.0,0.0,19,,0.0,1,1,True,True,AllColorsLH_0617,13.2
6630fcae418bde6a9e7c3b47,3,0,0,,NoRedLH1_0612,OnlyBlueLL_0625,10.87,7.49,9.7,9.7,1,0,1,0.0,0.0,12,,0.0,1,1,True,False,AllColorsLH_0617,13.2
6630fcae418bde6a9e7c3b47,4,0,0,,OnlyBlueLL_0625,AllColorsLH_0617,7.49,9.39,2.7,7.8,1,1,1,0.0,0.0,16,,0.0,1,1,True,True,AllColorsLH_0617,13.2
6630fcae418bde6a9e7c3b47,5,0,0,,AllColorsLH_0617,AllColorsLH_0617,9.39,10.87,9.3,9.5,1,1,1,0.0,0.0,4,,,1,1,True,True,AllColorsLH_0617,13.2
59bc25620ac77f0001f05574,1,1,1,0.0,AllColorsLL1_0526,OnlyBlueLH_0706,6.48,8.84,5.6,11.4,1,1,1,45.0,1.0,6,6.0,1.0,1,1,True,True,OnlyBlueLH_0706,13.4
66799043863669170269eedf,1,2,1,4.0,AllColorsLL1_0526,OnlyBlueLL_0625,6.48,7.49,8.2,11.6,0,0,0,29.0,1.0,7,18.0,0.0,1,1,True,True,NoRedLH1_0612,14.2
66799043863669170269eedf,2,2,1,2.0,AllColorsLL1_0526,OnlyBlueLL_0625,6.48,7.49,4.9,7.8,1,1,1,31.0,1.0,10,17.0,1.0,1,1,True,True,NoRedLH1_0612,14.2
66799043863669170269eedf,3,2,1,4.0,OnlyBlueLL_0625,AllColorsLH_0617,7.49,9.39,10.4,13.2,1,1,1,20.0,1.0,3,14.0,1.0,1,1,True,True,NoRedLH1_0612,14.2
66799043863669170269eedf,4,2,1,6.0,AllColorsLH_0617,NoRedLH1_0612,9.39,10.87,9.3,9.5,1,1,1,25.0,1.0,4,9.0,1.0,1,1,True,True,NoRedLH1_0612,14.2
67aa34015d2def3278e3ee41,2,1,0,3.0,AllColorsLL1_0526,AllColorsLH_0617,6.48,9.39,11.9,15.1,1,1,1,13.0,1.0,5,5.0,1.0,1,1,True,True,AllColorsLH_0617,13.2
60fd310fff5b2600c9d95554,1,3,0,1.0,AllColorsLL1_0526,OnlyBlueLH_0706,6.48,8.84,7.6,7.6,1,1,1,77.0,1.0,16,4.0,1.0,1,0,True,True,NoRedLH1_0612,14.2
60fd310fff5b2600c9d95554,2,3,0,1.0,OnlyBlueLH_0706,AllColorsLL1_0526,8.84,6.48,11.5,10.9,0,1,1,46.0,1.0,13,7.0,1.0,0,0,False,False,NoRedLH1_0612,14.2
60fd310fff5b2600c9d95554,3,3,0,1.0,OnlyBlueLH_0706,AllColorsLH_0617,8.84,9.39,7.6,7.8,1,1,1,72.0,1.0,15,5.0,1.0,1,-1,True,True,NoRedLH1_0612,14.2
60fd310fff5b2600c9d95554,4,3,0,1.0,AllColorsLH_0617,NoRedLH1_0612,9.39,10.87,11.4,13.0,1,1,1,52.0,1.0,19,12.0,1.0,1,1,True,True,NoRedLH1_0612,14.2
66a63df6388e9adeb75e857d,1,2,1,1.0,AllColorsLL1_0526,OnlyBlueLH_0706,6.48,8.84,10.4,10.4,1,1,1,21.0,1.0,19,9.0,1.0,1,0,True,True,NoRedLH1_0612,14.2
66a63df6388e9adeb75e857d,2,2,1,1.0,OnlyBlueLH_0706,AllColorsLL1_0526,8.84,6.48,12.8,11.9,0,1,1,46.0,1.0,5,17.0,1.0,0,0,False,False,NoRedLH1_0612,14.2
66a63df6388e9adeb75e857d,3,2,1,1.0,OnlyBlueLH_0706,AllColorsLH_0617,8.84,9.39,7.4,9.8,1,1,1,29.0,1.0,14,14.0,1.0,1,1,True,True,NoRedLH1_0612,14.2
