user_id,similarity_level,Trust_the_agent,number_of_choices,number_of_accepts,number_of_good_choices,number_of_good_choices_last,number_of_improved_choices,final_improved,final_agent_score,final_agent_name,max_feedback_score,final_agent_final_part_score,user_performance,age,gender,education,familiarity_with_AI,evaluate_AI,AI_1,SS_1,AI_2,SS_2,AI_3,SS_3,AI_4,SS_4,AI_5,SS_5
64f9db6943940e98c173b596,3,1,4,3,3,3,4,1,10.87,NoRedLH1_0612,3.0,11.2,,53,3,3,3,5.0,4,6,4,7,5,2,3,6,4,6
6501f7c274092e1270832a17,1,0,5,5,3,5,5,1,9.39,AllColorsLH_0617,4.0,10.2,13.2,49,0,2,5,2.0,5,7,6,7,6,1,3,7,5,7
650c3f3a36d72f87324d708f,2,1,4,3,3,3,2,1,8.84,OnlyBlueLH_0706,6.0,10.4,,55,1,3,5,3.0,6,6,6,7,7,2,6,6,6,7
653e666cc034dbb89a5b83ce,3,0,4,2,2,3,3,1,8.84,OnlyBlueLH_0706,1.0,10.4,13.4,41,0,3,3,2.0,5,4,5,7,6,6,3,2,5,4
6544fd514964fea23051c3b7,3,0,3,3,1,1,2,0,6.48,AllColorsLL1_0526,7.0,3.9,13.1,38,0,3,4,3.0,6,3,6,7,6,6,6,3,6,3
654e37a130d94b47675dcebe,2,0,4,2,4,3,1,1,10.87,NoRedLH1_0612,7.0,11.2,14.2,35,0,3,4,2.0,6,6,6,7,5,2,3,5,5,6
655b901b23209ae4a194a402,3,1,5,5,3,4,3,1,10.87,NoRedLH1_0612,4.0,11.2,,58,1,3,3,2.0,3,6,2,7,5,2,1,7,3,6
655e1678dd2c966d4754ecb4,2,0,2,2,2,2,2,1,10.87,NoRedLH1_0612,4.0,11.2,13.2,24,0,2,4,3.0,4,6,4,7,5,3,3,5,5,7
65654bb65a81489784483bf0,1,0,2,1,2,2,2,1,10.87,NoRedLH1_0612,1.0,11.2,12.2,33,1,2,5,5.0,5,6,5,7,6,4,5,6,5,6
6578943bda60b06de1ba4628,2,1,5,3,4,3,3,1,10.87,NoRedLH1_0612,2.0,11.2,,26,1,3,5,5.0,5,4,5,7,5,1,4,1,4,4
6594bab615de581dcf3c1848,0,1,5,5,4,4,5,1,10.87,NoRedLH1_0612,,11.2,,49,1,3,3,3.0,5,,5,,4,,6,,4,
6595d2e18750476cd41774f6,0,1,5,5,5,5,5,1,8.84,OnlyBlueLH_0706,,10.4,,35,0,3,5,5.0,6,,6,,6,,4,,6,
65b92135e296f28cb1a093c3,2,0,2,1,1,1,2,1,8.84,OnlyBlueLH_0706,3.0,10.4,7.6,67,0,3,3,3.0,2,6,2,7,4,2,6,6,2,6
65cd90916d6c5ca9f796e9a3,2,1,2,2,2,2,2,1,10.87,NoRedLH1_0612,2.0,11.2,,38,1,3,4,3.0,5,7,5,7,7,1,5,7,5,7
65f0f44f1cae5992a2cc2c8b,2,1,5,2,5,5,4,1,10.87,NoRedLH1_0612,4.0,11.2,,44,0,6,5,2.0,5,7,6,7,6,1,4,3,5,6
660453c9877e571d12b555f7,3,0,4,2,4,4,3,1,10.87,NoRedLH1_0612,2.0,11.2,14.3,39,0,3,5,7.0,7,7,7,7,7,2,4,6,6,6
6604906b9c2bd27270e6cc2b,0,0,4,4,2,4,2,1,9.39,AllColorsLH_0617,,10.2,14.2,54,0,3,4,1.0,5,,6,,7,,3,,5,
66049315b5c325fdaafea8fa,1,0,5,4,3,4,3,0,6.48,AllColorsLL1_0526,2.0,3.9,13.8,29,1,4,4,1.0,7,2,7,7,7,3,2,3,6,2
660b46f30e0078173c658320,3,0,4,2,3,2,0,1,8.84,OnlyBlueLH_0706,9.0,10.4,13.0,28,0,4,5,4.0,4,4,5,7,5,5,7,1,3,1
660ea65b18972d0e6a14a896,3,0,3,2,3,2,3,1,10.87,NoRedLH1_0612,1.0,11.2,13.6,58,1,2,4,3.0,6,6,6,7,6,2,4,6,6,7
66107a3619b2031a5256b327,2,1,1,1,1,1,1,1,9.39,AllColorsLH_0617,7.0,10.2,,67,1,3,4,5.0,5,6,5,7,5,4,4,6,5,5
661ec48c618b7a27e5a9077a,1,1,3,1,3,3,1,1,8.84,OnlyBlueLH_0706,1.0,10.4,,60,1,4,4,3.0,5,5,6,7,7,3,5,4,5,6
662190146ef67bab626e48cb,0,1,5,5,4,4,3,0,6.48,AllColorsLL1_0526,,3.9,,45,0,2,4,3.0,6,,6,,7,,4,,6,
662c0e7a4a4e2b2fc26960f5,1,1,5,3,3,4,1,1,8.84,OnlyBlueLH_0706,3.0,10.4,,50,0,3,4,2.0,5,6,4,7,7,2,4,4,5,5
6630fcae418bde6a9e7c3b47,0,0,5,5,4,4,5,1,7.49,OnlyBlueLL_0625,,1.7,13.1,42,0,4,4,1.0,5,,6,,7,,2,,6,
66323da1523d26e305334df8,1,0,2,1,1,0,2,1,7.49,OnlyBlueLL_0625,8.0,1.7,13.6,33,1,2,2,5.0,5,7,5,7,5,5,6,3,5,5
663e1aba0afad079dae41953,0,1,5,5,5,5,5,1,10.87,NoRedLH1_0612,,11.2,,51,0,3,3,3.0,3,,3,,5,,3,,3,
6653382cad9890b15d78d231,0,1,5,5,5,5,0,0,6.48,AllColorsLL1_0526,,3.9,,28,0,5,6,6.0,6,,6,,4,,5,,7,
66549baded520d79543222a4,2,0,3,1,2,2,1,1,8.84,OnlyBlueLH_0706,2.0,10.4,14.4,34,0,3,4,3.0,5,3,5,7,6,2,3,2,5,4
6658b1b0d96a48e41e7e971a,1,0,3,3,2,2,3,1,7.49,OnlyBlueLL_0625,2.0,1.7,14.3,32,1,2,4,3.0,5,7,6,7,6,6,3,6,5,7
6658b1b56a1df274ee633fdc,0,1,5,5,5,4,5,1,10.87,NoRedLH1_0612,,11.2,,21,0,3,4,3.0,5,,7,,7,,6,,2,
6658c56f3d9230d99c3e6752,0,1,5,5,3,3,3,1,7.49,OnlyBlueLL_0625,,1.7,,35,0,4,5,6.0,6,,6,,6,,3,,6,
66597efb84cb793eeaa06ef8,0,0,5,5,2,3,1,1,10.87,NoRedLH1_0612,,11.2,8.5,48,0,5,4,5.0,7,,7,,7,,7,,7,
6659ca3aede1cd81f25f5d46,0,0,5,5,4,4,4,1,8.84,OnlyBlueLH_0706,,10.4,12.8,28,1,3,5,3.0,4,,4,,6,,7,,3,
665a2ec0103f8c77303c4a83,1,0,1,1,1,1,1,1,9.39,AllColorsLH_0617,3.0,10.2,13.0,58,1,2,4,4.0,5,1,5,7,7,7,2,4,5,3
665cc6c3bc1bea935ccfebbf,2,1,3,2,3,3,3,1,10.87,NoRedLH1_0612,4.0,11.2,,46,1,5,3,2.0,5,5,5,7,6,3,3,3,5,5
665f461d043d90dd77710aa3,3,1,2,2,2,2,2,1,10.87,NoRedLH1_0612,4.0,11.2,,32,1,3,5,5.0,5,2,6,7,7,5,4,5,5,4
666332bdc5b6f8765b5e62f2,3,1,3,1,2,2,1,1,8.84,OnlyBlueLH_0706,2.0,10.4,,26,0,3,5,4.0,6,5,6,7,7,3,2,5,6,6
66703e9ca0e67f0864687e47,1,0,3,2,2,2,3,1,10.87,NoRedLH1_0612,2.0,11.2,14.4,34,1,3,5,3.0,5,6,6,7,7,5,2,6,6,7
6670e05a65d32df6fa3e7560,2,1,2,1,2,2,1,1,9.39,AllColorsLH_0617,3.0,10.2,,57,0,3,3,5.0,7,5,7,7,7,2,1,3,7,6
66743f920e8215acd55b8eb3,2,0,4,3,4,3,2,1,10.87,NoRedLH1_0612,1.0,11.2,14.5,34,0,3,4,3.0,4,6,5,7,7,3,2,5,5,5
66774233add67a4a8e71398e@email.prolific.com,1,1,2,2,2,2,2,1,10.87,NoRedLH1_0612,2.0,11.2,,53,0,2,4,3.0,7,6,7,7,7,5,4,6,4,7
6678a6336d90a3a9973585c3,2,0,3,3,2,2,3,1,9.39,AllColorsLH_0617,2.0,10.2,13.2,32,0,3,3,2.0,7,6,7,7,7,2,1,3,7,5
66799043863669170269eedf,2,1,4,3,3,3,4,1,10.87,NoRedLH1_0612,6.0,11.2,,52,1,3,4,2.0,5,3,5,7,6,5,6,5,5,6
667a9bdad0e1a943ee3d04bb,3,0,4,2,3,3,4,1,10.87,NoRedLH1_0612,2.0,11.2,14.3,26,0,3,3,3.0,5,6,5,7,5,3,4,5,4,5
6683f9cded466c62ba631d9e,1,1,5,4,4,3,4,1,10.87,NoRedLH1_0612,1.0,11.2,,50,0,2,2,1.0,1,6,1,7,4,4,1,5,2,6
66894af85d486bf277cfa44b,1,0,5,4,3,5,2,1,7.49,OnlyBlueLL_0625,3.0,1.7,14.2,48,1,4,4,2.0,5,7,6,7,7,1,6,5,3,6
668d82d4a86891ad552112b1,0,0,5,5,2,2,2,1,7.49,OnlyBlueLL_0625,,1.7,13.3,50,0,3,4,1.0,6,,4,,6,,7,,6,
669177c66d14fd83c2a18125,2,1,2,2,2,2,2,1,10.87,NoRedLH1_0612,3.0,11.2,,39,0,5,5,5.0,5,5,5,7,6,3,4,4,5,5
66928f171518765c5f8cea5b,2,0,5,2,5,5,3,1,10.87,NoRedLH1_0612,2.0,11.2,12.4,41,1,2,3,2.0,5,4,5,7,7,6,5,3,6,4
6694154a46060b3c49b2d6fd,0,0,5,5,3,3,2,1,10.87,NoRedLH1_0612,,11.2,14.3,28,0,3,4,2.0,2,,2,,5,,1,,3,
669b46825041be036247d1a2,2,1,3,3,2,2,3,1,9.39,AllColorsLH_0617,1.0,10.2,,39,1,3,3,3.0,5,5,5,7,5,5,5,5,5,5
669eba3ad8d7d49177bc50d0,3,0,5,3,3,4,0,1,7.49,OnlyBlueLL_0625,3.0,1.7,14.3,63,1,3,4,4.0,6,2,6,7,6,2,2,2,6,3
66a261c8cd2d7a18cbe95b9a,2,1,3,2,3,3,2,1,10.87,NoRedLH1_0612,1.0,11.2,,20,0,2,4,5.0,5,6,5,7,7,5,2,5,6,5
66a63df6388e9adeb75e857d,2,1,4,3,4,4,3,1,10.87,NoRedLH1_0612,1.0,11.2,,51,1,4,5,3.0,4,6,5,7,6,2,3,5,5,6
66a641d8eae42f430895d856,1,0,2,2,2,2,2,1,10.87,NoRedLH1_0612,2.0,11.2,7.6,21,1,3,5,3.0,5,5,4,7,5,5,4,4,5,4
66a90c2263a2823be078178e,3,1,5,2,2,2,5,1,9.39,AllColorsLH_0617,2.0,10.2,,38,0,4,4,4.0,7,5,7,7,7,5,4,5,6,6
66b37344796f45313433abc8,3,0,4,2,4,4,4,1,10.87,NoRedLH1_0612,1.0,11.2,13.4,21,0,2,3,5.0,5,6,4,7,6,2,4,5,5,6
66b73f9ba035651170b94c76,2,0,3,3,2,3,1,1,10.87,NoRedLH1_0612,5.0,11.2,13.1,43,1,6,3,2.0,4,2,3,7,5,5,5,3,5,3
66be3ed60ce8896e4feb1003,3,0,5,5,4,4,5,1,10.87,NoRedLH1_0612,2.0,11.2,12.8,50,1,4,6,2.0,4,2,6,7,7,5,2,6,5,5
66c0f464e0ff62798027b486,3,0,4,3,3,2,4,1,7.49,OnlyBlueLL_0625,6.0,1.7,13.1,25,0,3,5,2.0,7,7,7,7,7,2,2,7,7,7
66c2c77d5b9a0a6d850046bb,1,0,1,1,1,1,1,1,8.84,OnlyBlueLH_0706,2.0,10.4,12.4,45,0,2,3,1.0,7,2,7,7,7,2,3,2,7,2
66c4f3cb14cbfc4db836bd4e,1,0,2,1,0,0,-1,-1,1.88,OnlyGreenLL_0429,4.0,-8.3,13.2,52,1,3,4,3.0,7,1,7,7,7,7,1,5,7,4
66c9f523ec6668e0cfab755c,0,0,5,5,2,3,1,0,6.48,AllColorsLL1_0526,,3.9,13.2,27,1,3,5,2.0,6,,6,,6,,4,,5,
66d29886c53f1949f8275cba,3,0,3,3,3,3,3,1,9.39,AllColorsLH_0617,2.0,10.2,13.2,31,0,2,4,1.0,5,5,1,7,5,1,2,4,4,3
66d31a1b0515fe747830bab9,3,1,2,1,0,0,-1,-1,1.88,OnlyGreenLL_0429,2.0,-8.3,,61,0,2,4,1.0,5,2,4,7,5,7,3,2,5,1
66d40c57f897feb5421947d4,3,1,4,3,3,3,4,1,10.87,NoRedLH1_0612,3.0,11.2,,38,0,3,3,3.0,4,5,4,7,6,7,4,6,4,7
66d6376eb15526056851d558,1,0,4,2,3,3,4,1,10.87,NoRedLH1_0612,3.0,11.2,13.4,48,1,3,4,3.0,5,6,5,7,6,5,2,3,6,6
66d9cd06e207a93377f7820e,2,0,4,3,3,2,4,1,8.84,OnlyBlueLH_0706,1.0,10.4,13.4,60,0,5,4,1.0,6,7,6,7,7,1,3,6,6,6
66e7381b679a09a5e859d755,2,0,5,3,4,4,5,1,10.87,NoRedLH1_0612,2.0,11.2,14.5,39,0,2,6,1.0,6,7,7,7,7,4,1,5,5,4
66ef36768bc403140fa01e35,0,0,5,5,4,4,4,1,10.87,NoRedLH1_0612,,11.2,14.5,35,1,4,4,3.0,4,,5,,5,,5,,4,
66f52b5788cb0f542d8b25d5,3,1,2,2,1,1,0,-1,1.88,OnlyGreenLL_0429,5.0,-8.3,,28,1,3,5,4.0,7,6,7,7,7,4,2,6,6,6
66f75098a075cf5f392deaab,3,0,4,3,3,4,3,1,10.87,NoRedLH1_0612,1.0,11.2,14.4,54,0,3,3,3.0,5,4,6,7,6,3,3,3,3,3
66f87d84fcfe786a13ff1edb,3,0,3,3,2,2,2,1,9.39,AllColorsLH_0617,3.0,10.2,13.5,69,1,2,2,5.0,5,2,4,7,5,7,2,2,5,5
67104c7deff954cb22438402,1,1,3,2,2,2,1,1,9.39,AllColorsLH_0617,6.0,10.2,,49,1,2,4,5.0,7,6,7,7,7,1,1,7,7,4
6717d0f52cc5e0a7f13b596a,0,0,5,5,5,5,5,1,9.39,AllColorsLH_0617,,10.2,13.2,43,0,2,5,3.0,5,,5,,6,,4,,5,
671d3690dc5df6d004cfb65e,3,0,2,2,2,1,2,1,8.84,OnlyBlueLH_0706,2.0,10.4,13.4,33,0,4,2,1.0,3,2,4,7,4,5,5,4,4,4
671fe3978b9b0b5d4b9a1265,0,0,5,5,3,4,4,1,8.84,OnlyBlueLH_0706,,10.4,14.1,69,1,3,2,3.0,5,,4,,5,,4,,5,
6722478c409070762121307f,0,1,5,5,2,2,0,1,7.49,OnlyBlueLL_0625,,1.7,,28,0,4,5,3.0,5,,6,,6,,3,,5,
67237e8fe4d32fbb53aabc67,3,1,4,3,3,3,4,1,10.87,NoRedLH1_0612,1.0,11.2,,50,0,3,4,2.0,6,6,6,7,7,6,3,2,6,3
6723a12849796982b39f3c28,0,0,5,5,5,5,5,1,10.87,NoRedLH1_0612,,11.2,13.7,23,1,4,3,3.0,3,,3,,4,,5,,3,
672be724a1f9a800fcbd3d02,2,0,1,1,1,1,1,1,8.84,OnlyBlueLH_0706,1.0,10.4,7.3,28,0,3,6,4.0,4,7,6,7,5,2,4,7,5,7
672d98919cc177d28c204e76,2,1,5,1,4,3,4,1,8.84,OnlyBlueLH_0706,2.0,10.4,,37,1,3,4,5.0,6,5,6,7,6,3,3,3,5,5
672f246d1d67d71960402ef8,3,0,4,1,2,1,3,1,9.39,AllColorsLH_0617,2.0,10.2,12.2,33,0,3,6,6.0,4,4,5,7,5,5,6,5,4,4
672f488089b8f59064c010fc,3,1,3,2,2,2,2,1,8.84,OnlyBlueLH_0706,2.0,10.4,,38,0,4,5,6.0,5,7,6,7,6,2,6,5,6,6
6730f965beb7513190d2be93,0,0,5,5,3,3,2,1,9.39,AllColorsLH_0617,,10.2,13.4,61,0,4,3,2.0,7,,3,,7,,2,,7,
67322550bd5dfa0cd2958366,2,0,4,3,1,3,4,1,7.49,OnlyBlueLL_0625,2.0,1.7,13.4,44,0,4,4,2.0,3,3,2,7,5,5,5,5,3,5
673321669f5c5d443040682b,0,0,5,5,3,5,4,1,7.49,OnlyBlueLL_0625,,1.7,14.2,38,1,4,3,2.0,5,,5,,5,,3,,5,
67448035804444614abdcc6c,0,0,5,5,3,5,4,1,8.84,OnlyBlueLH_0706,,10.4,14.2,30,0,3,4,5.0,5,,5,,6,,2,,6,
6747603ffa5c374fa8cfbe30,1,1,1,1,1,1,1,1,8.84,OnlyBlueLH_0706,1.0,10.4,,45,0,3,6,3.0,7,6,7,7,7,2,2,6,7,7
674f22af21d6a0d92c657422,3,0,3,3,1,0,-2,-1,1.88,OnlyGreenLL_0429,3.0,-8.3,13.2,56,1,4,4,3.0,1,2,1,7,4,4,7,1,7,1
6759cf4aa98832e7c32a61b3,2,1,2,2,2,2,2,1,10.87,NoRedLH1_0612,1.0,11.2,,54,1,3,3,4.0,6,6,4,7,6,4,5,5,5,6
676055469b245b53e81358d0,1,0,4,4,3,3,2,1,10.87,NoRedLH1_0612,10.0,11.2,14.5,21,0,2,4,1.0,6,3,5,7,7,5,2,3,6,2
6763911a202c7db0ad8d5790,3,1,3,2,2,2,3,1,10.87,NoRedLH1_0612,2.0,11.2,,51,0,3,2,3.0,2,3,5,7,5,5,7,2,1,2
6765e5d4ee75be7807670beb,2,0,4,2,4,2,4,1,10.87,NoRedLH1_0612,2.0,11.2,13.0,24,1,4,5,3.0,4,6,5,7,6,3,3,4,5,5
676f2ff678d74407b518207d,1,0,3,3,2,3,1,1,7.49,OnlyBlueLL_0625,4.0,1.7,13.7,38,0,4,3,1.0,5,2,5,7,5,1,4,5,5,7
677052c959de45fd60f8d1a9,2,0,1,1,1,1,1,1,9.39,AllColorsLH_0617,4.0,10.2,9.4,58,1,3,3,5.0,5,7,4,7,5,5,2,3,5,3
677299ebbff623812504a11d,0,1,5,5,5,5,5,1,8.84,OnlyBlueLH_0706,,10.4,,36,0,4,4,3.0,6,,7,,6,,2,,7,
6772ed74a16a7086a77e5d6e,2,0,3,2,2,2,3,1,10.87,NoRedLH1_0612,6.0,11.2,13.4,27,1,3,4,7.0,5,4,6,7,7,5,4,3,4,4
677302ad15f7e3d0c1725fef,3,0,4,4,2,3,4,1,7.49,OnlyBlueLL_0625,4.0,1.7,13.3,18,1,2,4,3.0,4,3,5,7,5,5,5,5,3,5
6773d6d84f06b14a316648aa,2,1,1,1,1,1,1,1,9.39,AllColorsLH_0617,1.0,10.2,,35,0,2,4,6.0,5,6,6,7,7,3,4,6,5,6
6773dea609f77d473900997a,0,1,5,5,3,2,5,1,10.87,NoRedLH1_0612,3.0,11.2,,32,1,3,5,3.0,7,,7,,7,,2,,7,
6773dfa0391dd47ac7521b5b,0,0,5,5,4,4,5,1,8.84,OnlyBlueLH_0706,,10.4,7.3,21,0,3,6,2.0,7,,7,,7,,2,,6,
6776c927f9dc484f730bf614,3,1,3,2,1,2,2,0,6.48,AllColorsLL1_0526,1.0,3.9,,43,0,3,4,6.0,7,6,7,7,7,2,7,6,7,6
6777f3e9760d3844217b5ea8,0,0,5,5,4,5,5,1,9.39,AllColorsLH_0617,,10.2,13.2,19,1,2,2,5.0,5,,5,,6,,3,,5,
677b8e386966144d94556597,2,1,3,2,3,3,2,1,10.87,NoRedLH1_0612,4.0,11.2,,52,0,3,4,3.0,6,7,6,7,6,1,4,7,6,7
677bb2c5448379a16cbf0a9e,2,1,4,3,4,4,3,1,10.87,NoRedLH1_0612,1.0,11.2,,29,1,3,2,7.0,1,6,1,7,2,1,7,5,1,6
677c4ec6bf1d6e16cf3d3055,0,0,5,5,4,5,3,1,10.87,NoRedLH1_0612,,11.2,0.0,43,0,3,4,3.0,4,,5,,5,,4,,4,
67914a71e31261f2ae882759,1,0,4,4,2,3,1,1,7.49,OnlyBlueLL_0625,2.0,1.7,13.4,27,0,3,4,2.0,3,5,3,7,5,3,6,5,3,6
67a577bd526d53b904219c1d,0,1,5,5,3,4,4,1,8.84,OnlyBlueLH_0706,,10.4,,63,0,4,4,6.0,6,,6,,6,,2,,6,
67a7d4e19fee63cbe222ae02,3,0,3,3,2,1,2,1,9.39,AllColorsLH_0617,4.0,10.2,11.4,22,0,2,5,4.0,5,5,5,7,6,3,4,6,5,7
67aa34015d2def3278e3ee41,1,0,1,1,1,1,1,1,9.39,AllColorsLH_0617,3.0,10.2,14.2,48,1,3,2,3.0,5,2,5,7,5,5,4,3,5,4
67ae36e6472072f99199d636,3,0,5,4,4,5,5,1,10.87,NoRedLH1_0612,4.0,11.2,13.7,34,1,4,4,3.0,5,6,6,7,5,5,5,6,5,6
67c5998272715aa6a5130741,1,1,5,4,3,5,2,1,8.84,OnlyBlueLH_0706,5.0,10.4,,28,1,3,4,3.0,6,5,6,7,6,4,4,5,6,5
67ca2b138e29010f04934911,3,0,4,3,2,2,4,1,8.84,OnlyBlueLH_0706,4.0,10.4,13.2,34,0,3,4,3.0,7,6,7,7,7,1,3,5,6,6
67d01671bd666a9fb9c603fb,3,0,3,2,2,1,2,1,8.84,OnlyBlueLH_0706,2.0,10.4,7.5,36,1,4,4,3.0,7,7,7,7,7,7,1,7,7,7
67d47bef1b8777e754726be0,0,0,5,5,4,4,-2,0,6.48,AllColorsLL1_0526,,3.9,6.8,54,1,4,5,7.0,7,,7,,6,,6,,7,
67dfd2986014ad9eaa886f26,0,1,5,5,5,5,0,0,6.48,AllColorsLL1_0526,,3.9,,46,0,3,4,5.0,6,,5,,6,,6,,4,
67e069199f5b036960b0cc5f,2,0,2,1,2,2,2,1,8.84,OnlyBlueLH_0706,3.0,10.4,12.8,32,1,3,4,7.0,7,7,7,7,7,1,1,7,7,7
67e1dc9c35b6facf1079fb30,2,1,4,2,4,3,4,1,10.87,NoRedLH1_0612,1.0,11.2,,34,0,3,5,5.0,6,7,6,7,7,1,3,7,6,7
67e2b6561ccb8f5bb055cc85,3,0,1,1,1,1,1,1,9.39,AllColorsLH_0617,2.0,10.2,12.4,28,1,4,4,7.0,5,6,5,7,5,2,2,6,5,6
67e461f383bb0fc948ffd5fd,1,0,5,4,3,3,2,1,10.87,NoRedLH1_0612,7.0,11.2,13.2,32,0,2,4,3.0,5,6,6,7,7,3,3,6,6,7
67e48fe0292eb135e6a513d8,2,1,4,3,3,2,2,1,10.87,NoRedLH1_0612,2.0,11.2,,42,1,3,4,4.0,4,6,5,7,5,4,4,5,4,6
67e6e99634be5e57bbd2553f,0,0,5,5,4,4,3,1,9.39,AllColorsLH_0617,,10.2,5.2,28,0,4,6,5.0,7,,7,,7,,1,,7,
67e99ec5ac9317593a3fd76b,0,0,5,5,5,5,0,0,6.48,AllColorsLL1_0526,,3.9,12.8,31,0,3,5,5.0,6,,5,,4,,3,,4,
67eff0475e43d9a5390ff55e,1,1,4,2,3,4,3,1,10.87,NoRedLH1_0612,2.0,11.2,,25,1,4,4,5.0,7,6,7,7,7,2,1,6,7,6
680008702b9fd50b094a19eb,2,1,5,5,4,3,5,1,10.87,NoRedLH1_0612,2.0,11.2,,55,0,6,7,2.0,6,6,7,7,6,5,6,4,6,5
680d155019b77b986ff85126,1,0,5,4,1,3,3,1,7.49,OnlyBlueLL_0625,8.0,1.7,13.0,65,1,2,6,3.0,6,4,6,7,6,5,6,6,6,6
680e7ac23ca1dcd92920d90b,0,1,5,5,5,5,0,0,6.48,AllColorsLL1_0526,,3.9,,61,1,3,6,6.0,5,,6,,6,,2,,6,
681b781064a5701a5ceee3bc,0,0,2,2,1,1,1,1,9.39,AllColorsLH_0617,,10.2,0.0,54,1,4,4,1.0,4,,2,,6,,6,,4,
681d11acf32ffbb177100579,3,1,5,3,1,1,0,-1,1.88,OnlyGreenLL_0429,2.0,-8.3,,56,0,2,5,2.0,5,6,6,7,6,2,4,5,5,5
68423451060859f8ce31ee5a,2,0,3,2,1,1,1,1,9.39,AllColorsLH_0617,1.0,10.2,-12.0,39,1,5,5,5.0,6,6,5,7,4,5,5,5,5,6
6888fee2d5bd4d7b5582cd31,2,0,4,4,3,3,2,1,10.87,NoRedLH1_0612,2.0,11.2,13.4,25,0,3,5,6.0,6,7,6,7,7,1,5,6,6,7
