StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Q389_Browser,Q389_Version,Q389_Operating System,Q389_Resolution,Consent timing_First Click,Consent timing_Last Click,Consent timing_Page Submit,Consent timing_Click Count,Consent,prolific_id,Q1_First Click,Q1_Last Click,Q1_Page Submit,Q1_Click Count,Q118_First Click,Q118_Last Click,Q118_Page Submit,Q118_Click Count,Q110,Q160,Q163,Q165,Q178,Q164,Q179,Q608_First Click,Q608_Last Click,Q608_Page Submit,Q608_Click Count,Q609,Tutorial,Q613,Q653_First Click,Q653_Last Click,Q653_Page Submit,Q653_Click Count,Q655,Q192_First Click,Q192_Last Click,Q192_Page Submit,Q192_Click Count,Q657,Q614_First Click,Q614_Last Click,Q614_Page Submit,Q614_Click Count,Q615,Q193_First Click,Q193_Last Click,Q193_Page Submit,Q193_Click Count,Q171,Q593_First Click,Q593_Last Click,Q593_Page Submit,Q593_Click Count,Q594,Q175,Q197_First Click,Q197_Last Click,Q197_Page Submit,Q197_Click Count,Q196,Demographics timing_First Click,Demographics timing_Last Click,Demographics timing_Page Submit,Demographics timing_Click Count,age,gender,country,country_3_TEXT,education,education_6_TEXT,ai,AI_1,AI_2,AI_3,AI_4,AI_5,comments,Q261,Random_ID,AWSURL,group,ProlificID,agent_level,bonus_group
2025-08-18 12:32:18,2025-08-18 13:12:03,IP Address,5.71.76.95,100,2385,True,2025-08-18 13:12:04,R_24pchnS4BexKyVr,,,,,51.9322,-0.4568,anonymous,EN,Chrome,139.0.0.0,Windows NT 10.0,1707x960,9.049,9.049,143.05,1,I confirm my participation in the study,66cdced52b59520d110dc694,0,0,388.962,0,0,0,23.594,0,,Turn Right,-0.1,Pickup,3.9,Turn Left,-0.1,36.282,575.206,580.02,2,,4242,,,,,,,,,,,,14.503,16.186,118.713,2,,5.488,789.173,791.649,3,APPL2,16.361,18.76,41.663,2,I will let the AI agent play,"I've trained it well and it also does a good job ",,,,,,2.015,51.847,53.585,17,33,F,United Kingdom,,8-12 years,,"Slightly familiar (basic awareness, e.g., from news or media)",4. Neither agree nor disagree,7. Strongly agree,7. Strongly agree,4. Neither agree nor disagree,6,,,6535354753,,1,66cdced52b59520d110dc694,APPL2,APPL2
2025-08-18 12:48:33,2025-08-18 13:19:59,IP Address,176.249.59.86,100,1885,True,2025-08-18 13:19:59,R_21XwmzABrafgkDH,,,,,53.7042,-1.6784,anonymous,EN,Chrome,139.0.0.0,Windows NT 10.0,1920x1080,255.823,255.823,256.704,1,I confirm my participation in the study,678e978dfeca0ba2fca8109f,0,0,71.829,0,0,0,19.939,0,,Turn Right,-0.1,Pickup,3.9,Turn Left,-0.1,40.736,401.579,404.473,2,,4242,,,,,,,,,,,,0,0,64.726,0,,2.965,522.55,524.676,2,APPL2,6.946,8.432,60.929,2,I will play myself,I felt I was more in control and my choices made more sense (to me) and I didn't have to question why I thought the AI agent had made that decision. The thought process was simpler for me,3.462,123.32,125.217,3,2323,0.959,30.543,31.415,10,50,F,United Kingdom,,Bachelor level academic education,,"Moderately familiar (practical experience, e.g., using AI-powered tools or assistants)",6,6,6,3,5,"A very thought provoking study ",,6124143825,,3,678e978dfeca0ba2fca8109f,APPL2,2323
2025-08-18 12:31:06,2025-08-18 12:55:05,IP Address,47.28.251.70,6,1438,False,2025-08-18 13:31:12,R_6OypfCxTswVWFzP,,,,,41.1095,-104.8157,anonymous,EN,Firefox,141.0,Windows NT 10.0,2560x1440,88.506,1319.167,1322.221,2,I confirm my participation in the study,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1039094508,,4,,,
2025-08-18 12:31:17,2025-08-18 12:49:38,IP Address,47.28.251.70,65,1100,False,2025-08-18 13:31:21,R_6gqJZpynUmPXYtB,,,,,41.1095,-104.8157,anonymous,EN,Chrome,139.0.0.0,Windows NT 10.0,2560x1440,6.59,6.59,7.837,1,I confirm my participation in the study,615ddab1e4f013092538b6c5,41.778,57.224,58.835,2,6.645,6.645,47.366,1,,Turn Right,-0.1,Pickup,3.9,Turn Left,-0.1,15.115,616.837,620.12,3,,4242,,,,,,,,,,,,39.829,39.829,41.367,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6314203086,,2,615ddab1e4f013092538b6c5,,
2025-08-19 09:23:52,2025-08-19 09:45:13,IP Address,184.65.120.134,100,1280,True,2025-08-19 09:45:13,R_5pLFfPe5XUZfJKx,,,,,49.0424,-122.284,anonymous,EN,Firefox,115.0,Macintosh,1920x1080,5.32,8.799,9.724,3,I confirm my participation in the study,596f003434773e0001fc0d28,33.205,111.099,112.189,4,0,0,38.283,0,,Turn Right,-0.1,Pickup,3.9,Turn Left,-0.1,22.212,262.634,265.444,2,,4242,,,,,,,,,,,,0,0,109.797,0,,3.213,387.5,389.467,2,APPL3,10.558,11.75,20.2,2,I will play myself,I think I can do better than the AI,2.611,102.544,105.64,2,2322,1.804,42.514,43.851,15,44,F,Canada,,Bachelor level academic education,,"Slightly familiar (basic awareness, e.g., from news or media)",4. Neither agree nor disagree,3,4. Neither agree nor disagree,6,3,,,4189718569,,1,596f003434773e0001fc0d28,APPL3,2322
2025-08-19 09:39:25,2025-08-19 09:50:52,IP Address,24.230.43.27,100,687,True,2025-08-19 09:50:52,R_3PidnULnyf0f4Tp,,,,,46.8393,-100.782,anonymous,EN,Chrome,139.0.0.0,Windows NT 10.0,1920x1080,2.036,2.036,28.795,1,I confirm my participation in the study,5f85f217f845b10f388f2ce7,21.451,30.281,43.126,3,0,0,14.519,0,,Turn Right,-0.1,Pickup,3.9,Turn Left,-0.1,27.297,171.294,174.087,2,,4242,,,,,,,,,,,,0,0,3.958,0,,3.697,127.993,130.025,2,APPL1,13.085,13.839,32.506,2,I will let the AI agent play,I keep getting my arrows confused when turning left vs right.,,,,,,1.376,29.409,30.204,10,54,F,United states,,8-12 years,,"Somewhat familiar (some knowledge, e.g., from a course or self-study)",5,4. Neither agree nor disagree,5,7. Strongly agree,3,,,9522755763,,2,5f85f217f845b10f388f2ce7,APPL1,APPL1
2025-08-19 09:38:31,2025-08-19 09:55:50,IP Address,50.4.251.164,100,1038,True,2025-08-19 09:55:50,R_1BWor1sMQPXcupr,,,,,42.4263,-82.9014,anonymous,EN,Chrome,139.0.0.0,Windows NT 10.0,1920x1080,10.32,10.32,11.166,1,I confirm my participation in the study,6173c0bb92e149b4127563fe,0,0,81.386,0,0,0,23.87,0,,Turn Right,-0.1,Pickup,3.9,Turn Left,-0.1,40.55,244.458,246.997,2,,4242,,,,,,,,,,,,0,0,51.662,0,,4.642,308.549,311.267,3,APPL3,12.041,14.4,20.455,2,I will let the AI agent play,Would like to see how it works,,,,,,1.482,32.503,33.895,10,47,F,United states,,8-12 years,,"Moderately familiar (practical experience, e.g., using AI-powered tools or assistants)",5,5,5,6,3,,,4495637655,,1,6173c0bb92e149b4127563fe,APPL3,APPL3
2025-08-19 09:39:16,2025-08-19 09:56:02,IP Address,77.103.16.28,100,1005,True,2025-08-19 09:56:02,R_2FC8xLAPRFKUcYp,,,,,55.9495,-3.1983,anonymous,EN,Chrome,139.0.0.0,Windows NT 10.0,1920x1080,22.205,22.205,26.908,1,I confirm my participation in the study,6773d42d35be03a65cf4b3e1,0,0,80.701,0,0,0,22.281,0,,Turn Right,-0.1,Pickup,3.9,Turn Left,-0.1,25.569,158.205,159.577,2,,4242,,,,,,,,,,,,0,0,62.598,0,,5.017,386.137,387.199,2,APPL3,8.628,9.931,24.557,2,I will play myself,"I think I can do a better job, as the AI was inconsistent.",4.449,74.512,75.877,2,2323,1.625,27.15,28.437,12,48,M,United Kingdom,,Bachelor level academic education,,"Moderately familiar (practical experience, e.g., using AI-powered tools or assistants)",7. Strongly agree,7. Strongly agree,7. Strongly agree,3,7. Strongly agree,What an excellent study! Thanks for the opportunity to take part.,,9202915034,,3,6773d42d35be03a65cf4b3e1,APPL3,2323
2025-08-19 09:37:54,2025-08-19 09:59:13,IP Address,172.56.220.48,100,1278,True,2025-08-19 09:59:14,R_5Eo2C5IwCKglJdg,,,,,40.0025,-75.1134,anonymous,EN,Chrome,138.0.0.0,Windows NT 10.0,1366x768,5.552,5.552,6.788,1,I confirm my participation in the study,588e02b13326830001bc29cd,37.049,41.561,71.845,2,0,0,20.273,0,,Turn Right,-0.1,Pickup,3.9,Turn Left,-0.1,8.184,280.692,283.244,2,,4242,,,,,,,,,,,,46.643,50.066,51.674,2,,2.955,467.675,470.339,2,APPL3,3.956,10.684,42.892,3,I will let the AI agent play,It seems like it understood the task ok and I personally made mistakes while practicing.,,,,,,1.138,28.057,29.198,11,44,F,United states,,8-12 years,,"Moderately familiar (practical experience, e.g., using AI-powered tools or assistants)",2,6,7. Strongly agree,5,2,Thank you for the work and have a great day.,,7505144526,,3,588e02b13326830001bc29cd,APPL3,APPL3
2025-08-19 09:41:16,2025-08-19 09:59:26,IP Address,96.250.91.153,100,1090,True,2025-08-19 09:59:27,R_72h7yRaiwJXWy48,,,,,40.6295,-74.0938,anonymous,EN,Chrome,138.0.0.0,Windows NT 10.0,1920x1080,11.858,11.858,13.146,1,I confirm my participation in the study,66c3366a3b5834b89124e85a,0,0,35.346,0,0,0,5.052,0,,Turn Right,-0.1,Pickup,3.9,Turn Left,-0.1,9.607,367.068,370.644,7,,4242,,,,,,,,,,,,6.574,29.67,35.734,5,,4.047,310.021,312.685,3,APPL2,2.158,31.834,47.341,5,I will play myself,I feel like i have better control over the moves than the agent does,2.441,54.979,57.182,3,2322,1.165,26.215,27.089,11,48,F,United states,,8-12 years,,"Slightly familiar (basic awareness, e.g., from news or media)",4. Neither agree nor disagree,4. Neither agree nor disagree,5,5,4. Neither agree nor disagree,,,8022363241,,1,66c3366a3b5834b89124e85a,APPL2,2322
2025-08-19 09:47:19,2025-08-19 10:01:20,IP Address,109.155.137.174,100,841,True,2025-08-19 10:01:21,R_2lrkp4m4F9LfuqO,,,,,51.6706,-1.2794,anonymous,EN,Chrome,139.0.0.0,Windows NT 10.0,1280x720,1.53,1.53,2.236,1,I confirm my participation in the study,5ed005980fdb830a7bfeaf4b,0,0,43.325,0,0,0,14.07,0,,Turn Right,-0.1,Pickup,3.9,Turn Left,-0.1,7.199,115.772,122.233,2,,4242,,,,,,,,,,,,0,0,76.131,0,,2.603,357.982,359.94,2,APPL3,6.119,7.546,18.452,2,I will play myself,Its easier to do it myself than train a computer,1.44,27.91,29.784,2,2321,1.29,25.19,26.105,11,26,F,United Kingdom,,Bachelor level academic education,,"Moderately familiar (practical experience, e.g., using AI-powered tools or assistants)",4. Neither agree nor disagree,5,5,5,4. Neither agree nor disagree,,,1649303241,,2,5ed005980fdb830a7bfeaf4b,APPL3,2321
2025-08-19 09:47:57,2025-08-19 10:01:42,IP Address,137.83.234.132,100,825,True,2025-08-19 10:01:43,R_2v39KvaJ0LkjMg9,,,,,51.5081,-0.1278,anonymous,EN,Chrome,139.0.0.0,Windows NT 10.0,1280x720,1.701,1.701,2.592,1,I confirm my participation in the study,5c4f7b99b33a5300013dbfdd,0,0,38.267,0,0,0,12.595,0,,Turn Right,-0.1,Pickup,3.9,Turn Left,-0.1,30.941,131.304,133.334,3,,4242,,,,,,,,,,,,30.158,77.782,78.32,3,,3.006,190.942,192.743,4,APPL3,6.987,40.026,40.839,4,I will play myself,I feel like I want to be sure I am maximising my reward and the best way to do this is to do it myself.,2.058,36.265,40.016,2,2322,1.467,26.689,27.367,17,29,F,United Kingdom,,"PhD, MD, or other doctoral degree",,"Somewhat familiar (some knowledge, e.g., from a course or self-study)",3,1. Strongly disagree,2,5,3,NA,,6427337394,,3,5c4f7b99b33a5300013dbfdd,APPL3,2322
2025-08-19 09:48:07,2025-08-19 10:02:05,IP Address,86.8.26.107,100,837,True,2025-08-19 10:02:05,R_2WZp5OJKqiKhEsr,,,,,52.5357,-1.3662,anonymous,EN,Chrome,139.0.0.0,Windows NT 10.0,1920x1080,1.449,1.449,2.928,1,I confirm my participation in the study,5ba641d1168e5e0001e4275d,30.99,32.316,32.761,2,15.402,16.855,17.176,2,,Turn Right,-0.1,Pickup,3.9,Turn Left,-0.1,11.64,214.815,215.905,2,,4242,,0,0,35.791,0,,3.443,369.561,370.994,2,APPL2,,,,,,,,,,,9.401,9.841,20.538,2,I will let the AI agent play,I think the agent has been trained well enough to know what to pickup.,,,,,,0.884,21.205,22.188,15,24,F,United Kingdom,,8-12 years,,"Moderately familiar (practical experience, e.g., using AI-powered tools or assistants)",5,4. Neither agree nor disagree,6,3,4. Neither agree nor disagree,,,6400650443,,0,5ba641d1168e5e0001e4275d,APPL2,APPL2
2025-08-19 09:43:34,2025-08-19 10:02:59,IP Address,81.141.132.193,100,1165,True,2025-08-19 10:03:00,R_2PdpXuGmkdUn5ao,,,,,52.1752,-2.2028,anonymous,EN,Chrome,139.0.0.0,Macintosh,1440x900,6.355,6.856,7.546,2,I confirm my participation in the study,5ea9c57990b83d0f9b246749,0,0,28.499,0,0,0,4.596,0,,Turn Right,-0.1,Pickup,3.9,Turn Left,-0.1,3.581,734.599,735.855,3,,4242,,,,,,,,,,,,9.558,9.558,9.932,1,,2.632,208.892,209.914,2,APPL3,2.382,32.766,34.422,5,I will let the AI agent play,"I accidentally did like 100 tutorial games so, I'm experienced, the clanker can do it.",,,,,,1.026,24.644,25.432,13,27,M,United Kingdom,,Bachelor level academic education,,"Moderately familiar (practical experience, e.g., using AI-powered tools or assistants)",1. Strongly disagree,1. Strongly disagree,1. Strongly disagree,7. Strongly agree,1. Strongly disagree,Fun.,,8941645344,,2,5ea9c57990b83d0f9b246749,APPL3,APPL3
2025-08-19 09:49:10,2025-08-19 10:03:19,IP Address,76.35.28.127,100,848,True,2025-08-19 10:03:19,R_3EaNopZ5P3H3wlB,,,,,40.8968,-80.8615,anonymous,EN,Chrome,138.0.0.0,CrOS x86_64 14541.0.0,1300x730,2.163,5.262,6.573,2,I confirm my participation in the study,671d0a511d7089c757cf2dcd,4.564,4.564,56.25,1,1.264,1.264,18.489,1,,Turn Right,-0.1,Pickup,3.9,Turn Left,-0.1,0.992,316.652,320.383,3,,4242,,,,,,,,,,,,1.103,1.103,23.54,1,,6.598,189.416,193.355,2,APPL1,1.157,6.487,14.628,3,I will let the AI agent play,its faster than I am,,,,,,1.794,38.863,39.944,15,52,F,United states,,8-12 years,,"Very familiar (frequent user or hobbyist, e.g., building AI models or applications)",5,6,6,2,5,,,1514942715,,1,671d0a511d7089c757cf2dcd,APPL1,APPL1
2025-08-19 09:44:03,2025-08-19 10:04:51,IP Address,207.244.200.218,100,1247,True,2025-08-19 10:04:51,R_5JHoCgUfKzwjCwN,,,,,33.4796,-88.3528,anonymous,EN,Chrome,138.0.0.0,Macintosh,1710x1107,1.134,1.134,1.997,1,I confirm my participation in the study,559e6830fdf99b4f0b98514a,0,0,632.599,0,9.21,9.21,10.616,1,,Turn Right,-0.1,Pickup,3.9,Turn Left,-0.1,3.213,217.076,219.466,3,,4242,,6.78,6.78,7.517,1,,2.758,175.542,177.313,2,APPL2,,,,,,,,,,,7.315,9.212,25.14,2,I will let the AI agent play,It picked up more objects than I did,,,,,,4.346,24.644,26.579,13,49,F,United states,,Bachelor level academic education,,"Very familiar (frequent user or hobbyist, e.g., building AI models or applications)",7. Strongly agree,7. Strongly agree,7. Strongly agree,1. Strongly disagree,7. Strongly agree,,,5892381304,,0,559e6830fdf99b4f0b98514a,APPL2,APPL2
2025-08-19 09:46:06,2025-08-19 10:05:33,IP Address,99.178.141.101,100,1166,True,2025-08-19 10:05:34,R_1Sy2A2pl9FWQaAh,,,,,32.9958,-96.7882,anonymous,EN,Chrome,139.0.0.0,Macintosh,1680x1050,4.943,4.943,5.713,1,I confirm my participation in the study,62a889993e01c9e01ee7066e,0,0,25.276,0,0,0,15.014,0,,Turn Right,-0.1,Pickup,3.9,Turn Left,-0.1,29.983,250.638,254.423,2,,4242,,,,,,,,,,,,0,0,50.095,0,,1.348,394.983,396.439,3,APPL2,5.249,6.184,32.917,2,I will play myself,"the agent seemed to make bad decisions on 4 out of 5 rounds. it always left balls uncollected, which i would not do on my own. ",2.3,63.015,64.384,2,2323,1.116,19.963,20.852,12,47,F,United states,,Master level academic education,,"Moderately familiar (practical experience, e.g., using AI-powered tools or assistants)",6,6,7. Strongly agree,1. Strongly disagree,5,,,6738135431,,1,62a889993e01c9e01ee7066e,APPL2,2323
2025-08-19 09:47:23,2025-08-19 10:05:51,IP Address,80.192.19.44,100,1108,True,2025-08-19 10:05:52,R_2hcqPgBU9P9V0l2,,,,,51.1186,0.8585,anonymous,EN,Chrome,138.0.0.0,CrOS x86_64 14541.0.0,1920x1080,2.345,2.345,4.223,1,I confirm my participation in the study,6703ab41573b8349d086e32f,8.388,37.15,45.898,9,9.229,9.808,13.278,2,,Turn Right,-0.1,Pickup,3.9,Turn Left,-0.1,13.312,367.965,372.032,5,,4242,,,,,,,,,,,,1.847,61.061,64.127,18,,1.684,337.799,339.639,6,APPL3,23.711,56.689,57.9,3,I will play myself,I believe I have given enough information but I trust myself more,1.82,39.19,41.575,4,2322,1.347,37.571,38.6,18,26,F,United Kingdom,,8-12 years,,"Moderately familiar (practical experience, e.g., using AI-powered tools or assistants)",4. Neither agree nor disagree,6,6,2,4. Neither agree nor disagree,No comment,,4891650115,,4,6703ab41573b8349d086e32f,APPL3,2322
2025-08-19 09:45:52,2025-08-19 10:06:47,IP Address,217.42.52.79,100,1255,True,2025-08-19 10:06:47,R_265tZZGqnkt5lY4,,,,,51.5291,0.0527,anonymous,EN,Chrome,126.0.0.0,CrOS x86_64 14541.0.0,1300x730,8.053,8.053,9.701,1,I confirm my participation in the study,67045f273ed1a494b6504788,0,0,88.945,0,0,0,25.76,0,,Turn Right,-0.1,Pickup,3.9,Turn Left,-0.1,23.47,124.208,127.128,2,,4242,,,,,,,,,,,,0,0,111.446,0,,3.006,500.873,502.772,2,APPL2,10.371,12.17,75.865,2,I will play myself,"I trust myself to play the game ahead of the AI agent. While a trained AI agent would be more optimal in terms of performance, I feel the current agent lacks the required level of training needed to beat my own score.",2.666,28.482,30.303,2,2322,1.443,27.279,28.8,10,31,M,United Kingdom,,Master level academic education,,"Extremely familiar (professional experience, e.g., working in an AI-related field or industry)",6,5,7. Strongly agree,3,6,,,5368625792,,3,67045f273ed1a494b6504788,APPL2,2322
2025-08-19 09:41:30,2025-08-19 10:07:34,IP Address,159.118.106.100,100,1564,True,2025-08-19 10:07:35,R_5qCQEeH4TQJMWgV,,,,,30.3557,-89.1655,anonymous,EN,Chrome,139.0.0.0,Windows NT 10.0,1920x1080,8.242,8.242,9.164,1,I confirm my participation in the study,66d1fdd400acfdbc181f41e0,5.807,5.807,135.396,1,0,0,23.833,0,,Turn Right,-0.1,Pickup,3.9,Turn Left,-0.1,58.401,385.862,390.057,2,,4242,,,,,,,,,,,,0,0,146.181,0,,4.685,491.134,494.035,2,APPL3,9.068,9.904,36.138,2,I will let the AI agent play,"if the task is to optimize the ai route as the main benefactor of the study, then i should try and do that",,,,,,1.613,37.502,38.771,11,51,M,United states,,Bachelor level academic education,,"Moderately familiar (practical experience, e.g., using AI-powered tools or assistants)",4. Neither agree nor disagree,6,6,5,4. Neither agree nor disagree,,,2676597924,,2,66d1fdd400acfdbc181f41e0,APPL3,APPL3
2025-08-19 09:55:24,2025-08-19 10:09:58,IP Address,108.86.143.2,100,874,True,2025-08-19 10:09:59,R_6K3F7jKPKXyU0Tj,,,,,41.8957,-87.9435,anonymous,EN,Chrome,139.0.0.0,Windows NT 10.0,1920x1080,1.521,2.197,2.459,2,I confirm my participation in the study,63ed1b44dc847ac2c0e41f82,11.103,39.399,41.135,2,13.405,13.405,14.797,1,,Turn Right,-0.1,Pickup,3.9,Turn Left,-0.1,26.746,150.427,151.359,3,,4242,,,,,,,,,,,,34.451,34.451,36.799,1,,2.769,340.26,341.428,2,APPL2,3.385,7.406,21.653,2,I will play myself,"I am confident I can perform as well, if not better than, the AI player.",1.442,36.532,39.966,2,2323,1.099,18.425,19.053,13,41,M,United states,,Master level academic education,,"Moderately familiar (practical experience, e.g., using AI-powered tools or assistants)",5,5,5,5,4. Neither agree nor disagree,,,7216745908,,4,63ed1b44dc847ac2c0e41f82,APPL2,2323
2025-08-19 09:52:07,2025-08-19 10:11:14,IP Address,109.146.214.245,100,1147,True,2025-08-19 10:11:15,R_2ksSaSsKi1law9K,,,,,51.2209,0.4544,anonymous,EN,Chrome,139.0.0.0,Windows NT 10.0,2560x1440,4.847,4.847,5.971,1,I confirm my participation in the study,5a55c8d276d1c60001aadcb0,19.592,28.003,40.627,3,0,0,12.449,0,,Turn Right,-0.1,Pickup,3.9,Turn Left,-0.1,11.389,106.166,151.094,4,,4242,,,,,,,,,,,,0,0,38.922,0,,2.356,446.083,448.421,2,APPL2,4.18,5.022,17.101,2,I will let the AI agent play,I trust the AI agent as it did well in the first round with little guidance.,,,,,,2.34,92.259,156.304,11,43,F,United Kingdom,,8-12 years,,"Moderately familiar (practical experience, e.g., using AI-powered tools or assistants)",6,6,7. Strongly agree,6,5,,,5083203343,,2,5a55c8d276d1c60001aadcb0,APPL2,APPL2
2025-08-19 09:38:00,2025-08-19 10:12:46,IP Address,174.170.78.8,100,2086,True,2025-08-19 10:12:47,R_5dWau8nS5MwpRpQ,,,,,29.8323,-95.736,anonymous,EN,Chrome,139.0.0.0,Windows NT 10.0,1536x864,54.473,77.879,79.38,3,I confirm my participation in the study,63e52250d3c1483ed7be8ed8,5.156,121.272,129.987,8,3.097,37.665,41.804,4,,Turn Right,-0.1,Pickup,3.9,Turn Left,-0.1,10.224,677.879,680.611,7,,4242,,26.179,26.179,27.167,1,,3.59,664.231,666.572,3,APPL1,,,,,,,,,,,3.727,7.221,8.193,2,I will let the AI agent play,,,,,,,1.446,39.5,40.803,20,50,F,United states,,Bachelor level academic education,,"Somewhat familiar (some knowledge, e.g., from a course or self-study)",5,5,5,5,5,,,4589589417,,0,63e52250d3c1483ed7be8ed8,APPL1,APPL1
2025-08-19 09:50:59,2025-08-19 10:13:03,IP Address,5.66.133.123,100,1324,True,2025-08-19 10:13:03,R_2erhsdBTwNViPoT,,,,,50.8545,-0.1502,anonymous,EN,Chrome,138.0.0.0,Windows NT 10.0,1280x720,7.101,7.101,8.153,1,I confirm my participation in the study,5e5913ae7a584411eb9ab586,0,0,117.775,0,0,0,27.028,0,,Turn Right,-0.1,Pickup,3.9,Turn Left,-0.1,22.823,212.285,220.346,4,,4242,,,,,,,,,,,,0,0,46.24,0,,83.204,591.29,593.546,3," APPL3",6.737,8.033,28.532,2,I will play myself,I think the avatar was a bit unsuccessful at times.,3.565,36.035,38.967,2,2322,1.083,23.895,24.84,10,50,F,United Kingdom,,8-12 years,,"Moderately familiar (practical experience, e.g., using AI-powered tools or assistants)",5,5,6,5,4. Neither agree nor disagree,"Interesting study, hopefully I understood properly.",,8298643748,,3,5e5913ae7a584411eb9ab586," APPL3",2322
2025-08-19 10:02:06,2025-08-19 10:13:49,IP Address,70.31.38.60,100,703,True,2025-08-19 10:13:50,R_6BUzuZLMcMrYqOZ,,,,,43.9016,-79.3427,anonymous,EN,Chrome,139.0.0.0,Macintosh,1728x1117,1.816,1.816,4.449,1,I confirm my participation in the study,6661b06c21462099a317b881,0,0,36.88,0,19.742,19.742,20.985,1,,Turn Right,-0.1,Pickup,3.9,Turn Left,-0.1,30.767,140.005,141.889,2,,4242,,0,0,112.19,0,,2.194,171.502,172.813,3,APPL2,,,,,,,,,,,9.722,16.788,33.59,6,I will play myself,"Even though I have trained the AI system, I do not feel like enough trials have been done to train the AI successfully",2.06,57.724,58.987,2,2323,1.519,18.317,19.444,11,23,M,Canada,,Bachelor level academic education,,"Somewhat familiar (some knowledge, e.g., from a course or self-study)",6,7. Strongly agree,5,4. Neither agree nor disagree,5,,,3304783365,,0,6661b06c21462099a317b881,APPL2,2323
2025-08-19 09:35:13,2025-08-19 10:14:21,IP Address,97.242.15.195,100,2347,True,2025-08-19 10:14:21,R_6khHfV5dDAAPXdn,,,,,41.4706,-87.0783,anonymous,EN,Chrome,139.0.0.0,Windows NT 10.0,1536x864,43.315,43.315,48.107,1,I confirm my participation in the study,60778db7ed3bae21972be1b4,146.65,148.977,277.98,2,0,0,54.28,0,,Turn Right,-0.1,Pickup,3.9,Turn Left,-0.1,51.27,496.621,505.145,2,,4242,,,,,,,,,,,,0,0,99.813,0,,3.563,817.795,822.395,3,APPL3,10.798,13.448,60.877,2,I will play myself,I'm not confident that the AI will consistently make the right choices.  I believe I can make the right choices that will bring the most points possible,7.927,92.056,106.065,2,2323,2.05,35.014,36.334,10,56,F,United states,,8-12 years,,"Moderately familiar (practical experience, e.g., using AI-powered tools or assistants)",5,5,5,4. Neither agree nor disagree,5,,,1950621734,,2,60778db7ed3bae21972be1b4,APPL3,2323
2025-08-19 09:52:27,2025-08-19 10:14:35,IP Address,107.11.73.174,100,1328,True,2025-08-19 10:14:35,R_5fJK06q6qUHDMdI,,,,,39.9275,-82.0032,anonymous,EN,Chrome,139.0.0.0,Windows NT 10.0,1920x1080,8.25,8.25,9.141,1,I confirm my participation in the study,64d5219df0415c9a7c609c19,0,0,180.271,0,0,0,32.222,0,,Turn Right,-0.1,Pickup,3.9,Turn Left,-0.1,45.873,227.19,229.161,3,,4242,,0,0,69.05,0,,5.511,613.119,615.145,2,APPL2,,,,,,,,,,,15.714,16.865,58.846,2,I will let the AI agent play,"the last 2 runs have been correct , lets see if it actually can apply what it has learned . If I do it myself we just wasted all this time and have not learned anything.",,,,,,1.633,30.019,30.813,10,50,M,United states,,Bachelor level academic education,,"Moderately familiar (practical experience, e.g., using AI-powered tools or assistants)",6,6,6,2,5,,,5336944059,,0,64d5219df0415c9a7c609c19,APPL2,APPL2
2025-08-19 09:50:07,2025-08-19 10:17:39,IP Address,86.141.221.233,100,1651,True,2025-08-19 10:17:40,R_2orAWvwrHra2aNr,,,,,51.6251,-3.4723,anonymous,EN,Chrome,138.0.0.0,Windows NT 10.0,1536x864,4.934,6.717,7.845,2,I confirm my participation in the study,6658d105095fc1ce71c51d57,45.369,75.658,77.642,2,6.179,26.35,27.497,4,,Turn Right,-0.1,Pickup,3.9,Turn Left,-0.1,3.723,467.247,468.99,10,,4242,,3.148,68.629,70.705,3,,4.8,666.631,669.174,2,APPL2,,,,,,,,,,,13.355,32.224,33.568,3,I will play myself,I am pretty sure I made the agent more confused,3.128,63.769,66.614,2,2322,2.955,38.963,40.192,19,43,F,United Kingdom,,Bachelor level academic education,,Not at all familiar,3,3,4. Neither agree nor disagree,5,4. Neither agree nor disagree,,,8743293208,,0,6658d105095fc1ce71c51d57,APPL2,2322
2025-08-19 09:40:49,2025-08-19 10:17:56,IP Address,74.192.192.82,100,2226,True,2025-08-19 10:17:57,R_1Skvzbkabvo2n7n,,,,,32.5322,-92.6455,anonymous,EN,Chrome,139.0.0.0,Windows NT 10.0,1366x768,6.485,17.158,18.674,3,I confirm my participation in the study,6824d53b2584274c9b13924e,13.994,176.233,178.155,5,8.029,72.639,74.319,3,,Turn Right,-0.1,Pickup,3.9,Turn Left,-0.1,7.64,614.244,627.423,3,,4242,,,,,,,,,,,,4.366,152.952,160.231,13,,8.023,702.939,708.975,2,APPL3,18.814,22.897,83.955,3,I will let the AI agent play,The AI will improve with training. It needs to interact with various models in order to learn better game strategies,,,,,,2.304,50.324,52.293,15,60,F,United states,,Bachelor level academic education,,"Slightly familiar (basic awareness, e.g., from news or media)",5,5,6,5,5,none thank you,,1236595929,,3,6824d53b2584274c9b13924e,APPL3,APPL3
